,ST,clpA,clpX,nifS,pepX,pyrG,recG,rplB,uvrA,New/Existing
501,502,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
502,503,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
503,504,clpA_266,clpX_252,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
504,505,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
505,506,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
506,507,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
507,508,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
508,509,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
509,510,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,New
510,511,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
511,512,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
512,513,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
513,514,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
514,515,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,New
515,516,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,New
516,517,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
517,518,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
518,519,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
519,520,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
520,521,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
521,522,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
522,523,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
523,524,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
524,525,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
525,526,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
526,527,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
527,528,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
528,529,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
529,530,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
530,531,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
531,532,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
532,533,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
533,534,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
534,535,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
535,536,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
536,537,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
537,538,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
538,539,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
539,540,clpA_266,clpX_252,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
540,541,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
541,542,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
542,543,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
543,544,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
544,545,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
545,546,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
546,547,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
547,548,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
548,549,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
549,550,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
550,551,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
551,552,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
552,553,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
553,554,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
554,555,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
555,556,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
556,557,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
557,558,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
558,559,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
559,560,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
560,561,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
561,562,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
562,563,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
563,564,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
564,565,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
565,566,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
566,567,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
567,568,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
568,569,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
569,570,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
570,571,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
571,572,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
572,573,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
573,574,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
574,575,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
575,576,clpA_266,clpX_252,nifS_23,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
576,577,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
577,578,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
578,579,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
579,580,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
580,581,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
581,582,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,New
582,583,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
583,584,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
584,585,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
585,586,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
586,587,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,New
587,588,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,New
588,589,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
589,590,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
590,591,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
591,592,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
592,593,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
593,594,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
594,595,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
595,596,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
596,597,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
597,598,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
598,599,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
599,600,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
600,601,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
601,602,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
602,603,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
603,604,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
604,605,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
605,606,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
606,607,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
607,608,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
608,609,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
609,610,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
610,611,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
611,612,clpA_266,clpX_252,nifS_24,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
612,613,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
613,614,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
614,615,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
615,616,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
616,617,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
617,618,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
618,619,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
619,620,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
620,621,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
621,622,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
622,623,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
623,624,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
624,625,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
625,626,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
626,627,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
627,628,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
628,629,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
629,630,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
630,631,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
631,632,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
632,633,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
633,634,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
634,635,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
635,636,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
636,637,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
637,638,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
638,639,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
639,640,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
640,641,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
641,642,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
642,643,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
643,644,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
644,645,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
645,646,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
646,647,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
647,648,clpA_266,clpX_252,nifS_24,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
648,649,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
649,650,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
650,651,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
651,652,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
652,653,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
653,654,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,New
654,655,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
655,656,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
656,657,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
657,658,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
658,659,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,New
659,660,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,New
660,661,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
661,662,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
662,663,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
663,664,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
664,665,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
665,666,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
666,667,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
667,668,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
668,669,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
669,670,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
670,671,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
671,672,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
672,673,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
673,674,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
674,675,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
675,676,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
676,677,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
677,678,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
678,679,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
679,680,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
680,681,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
681,682,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
682,683,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_28,New
683,684,clpA_266,clpX_24,nifS_298,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_29,New
684,685,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_288,New
685,686,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_28,New
686,687,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_294,uvrA_29,New
687,688,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_288,New
688,689,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_28,New
689,690,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_91,rplB_23,uvrA_29,New
690,691,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_288,New
691,692,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_28,New
692,693,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_294,uvrA_29,New
693,694,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_288,New
694,695,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_28,New
695,696,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_27,rplB_23,uvrA_29,New
696,697,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_288,New
697,698,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_28,New
698,699,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_294,uvrA_29,New
699,700,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_288,New
700,701,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_28,New
701,702,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_85,recG_259,rplB_23,uvrA_29,New
702,703,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_288,New
703,704,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_28,New
704,705,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_294,uvrA_29,New
705,706,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_288,New
706,707,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_28,New
707,708,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_91,rplB_23,uvrA_29,New
708,709,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_288,New
709,710,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_28,New
710,711,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_294,uvrA_29,New
711,712,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_288,New
712,713,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_28,New
713,714,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_27,rplB_23,uvrA_29,New
714,715,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_288,New
715,716,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_28,New
716,717,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_294,uvrA_29,New
717,718,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_288,New
718,719,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_28,New
719,720,clpA_266,clpX_24,nifS_298,pepX_261,pyrG_282,recG_259,rplB_23,uvrA_29,New
720,721,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_288,New
721,722,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_28,New
722,723,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_294,uvrA_29,New
723,724,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_288,New
724,725,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_28,New
725,726,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_91,rplB_23,uvrA_29,New
726,727,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_288,New
727,728,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_28,New
728,729,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_294,uvrA_29,New
729,730,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_288,New
730,731,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_28,New
731,732,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_27,rplB_23,uvrA_29,New
732,733,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_288,New
733,734,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_28,New
734,735,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_294,uvrA_29,New
735,736,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_288,New
736,737,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_28,New
737,738,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_85,recG_259,rplB_23,uvrA_29,New
738,739,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_288,New
739,740,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_28,New
740,741,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_294,uvrA_29,New
741,742,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_288,New
742,743,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_28,New
743,744,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_91,rplB_23,uvrA_29,New
744,745,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_288,New
745,746,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_28,New
746,747,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_294,uvrA_29,New
747,748,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_288,New
748,749,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_28,New
749,750,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_27,rplB_23,uvrA_29,New
750,751,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_288,New
751,752,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_28,New
752,753,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_294,uvrA_29,New
753,754,clpA_266,clpX_24,nifS_23,pepX_86,pyrG_282,recG_259,rplB_23,uvrA_288,New
